id	file	question	image_url
20149	d2_C222_D1_P2	Is there a crossover interposed between junction 36 and junction 14 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20150	d2_C222_D1_P2	Is a block located along the path from junction 36 to junction 14 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20151	d2_C222_D1_P2	Is there a crossover connecting junction 1 to junction 8 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20152	d2_C222_D1_P2	Is there any resistance present between junction 1 and junction 8 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20153	d2_C222_D1_P2	Does a diode occupy the space between junction 34 and junction 11 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20154	d2_C222_D1_P2	Is there a ammeter linking junction 34 to junction 11 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20155	d2_C222_D1_P2	Is there diode in the path between junction 17 and junction 43 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20156	d2_C222_D1_P2	Is a diode.light_emitting placed in the line connecting junction 17 and junction 43 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20157	d2_C222_D1_P2	Is there a transistor.bjt bridging the gap between junction 14 and junction 17 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20158	d2_C222_D1_P2	Is there a capacitor in the path from junction 14 to junction 17 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20159	d2_C222_D1_P2	Is there a transistor.bjt present from junction 38 to junction 27 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20160	d2_C222_D1_P2	Does a varistor exist within the path from junction 38 to junction 27 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20161	d2_C222_D1_P2	Does junction 41 have a diode leading to junction 30 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20162	d2_C222_D1_P2	Is a current-source situated between junction 41 and junction 30 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20163	d2_C222_D1_P2	Is a transistor.bjt present in the pathway from junction 16 to junction 31 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20164	d2_C222_D1_P2	Can we observe a gnd between junction 16 and junction 31 ?	https://rahcode7.github.io/d2_C222_D1_P2.jpg
20165	d2_C25_D2_P4	Is a resistor placed in the line connecting junction 1 and junction 4 ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20166	d2_C25_D2_P4	Is there a nor connecting junction 1 to junction 4 ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20167	d2_C25_D2_P4	Is there a resistor interposed between junction 4 and junction 5 ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20168	d2_C25_D2_P4	Does the circuit between junction 4 and junction 5 contain a vss ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20169	d2_C25_D2_P4	Can we observe a resistor between junction 8 and junction 9 ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20170	d2_C25_D2_P4	Can a inductor be found between junction 8 and junction 9 ?	https://rahcode7.github.io/d2_C25_D2_P4.jpg
20171	d2_C12_D1_P3	Is a voltage-dc placed in the line connecting junction 32 and junction 30 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20172	d2_C12_D1_P3	Is there a nor connecting junction 32 to junction 30 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20173	d2_C12_D1_P3	Is there a resistor interposed between junction 33 and junction 31 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20174	d2_C12_D1_P3	Does the circuit between junction 33 and junction 31 contain a vss ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20175	d2_C12_D1_P3	Can we observe a resistor between junction 24 and junction 26 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20176	d2_C12_D1_P3	Can a inductor be found between junction 24 and junction 26 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20177	d2_C12_D1_P3	Does a resistor exist within the path from junction 7 to junction 4 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20178	d2_C12_D1_P3	Is there a diode interposed between junction 7 and junction 4 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20179	d2_C12_D1_P3	Is there a transistor.bjt bridging the gap between junction 20 and junction 19 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20180	d2_C12_D1_P3	Does the circuit at junction 20 involve a not leading to junction 19 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20181	d2_C12_D1_P3	Does a transistor.bjt exist between junction 21 and junction 20 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20182	d2_C12_D1_P3	Does a transistor occupy the space between junction 21 and junction 20 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20183	d2_C12_D1_P3	Can we observe a switch between junction 33 and junction 29 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20184	d2_C12_D1_P3	Is a nor part of the circuit between junction 33 and junction 29 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20185	d2_C12_D1_P3	Is there a diode.light_emitting linking junction 24 to junction 26 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20186	d2_C12_D1_P3	Is there a operational_amplifier.schmitt_trigger in the path from junction 24 to junction 26 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20187	d2_C12_D1_P3	Can we observe a transistor.bjt between junction 23 and junction 22 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20188	d2_C12_D1_P3	Is a voltage-dc_ac located along the path from junction 23 to junction 22 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20189	d2_C12_D1_P3	Is there a diode that separates junction 16 from junction 17 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20190	d2_C12_D1_P3	Is a and present in the pathway from junction 16 to junction 17 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20191	d2_C12_D1_P3	Does junction 14 have a diode leading to junction 12 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20192	d2_C12_D1_P3	Is there a socket that separates junction 14 from junction 12 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20193	d2_C12_D1_P3	Can you confirm the existence of a diode between junction 12 and junction 13 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20194	d2_C12_D1_P3	Does the circuit at junction 12 involve a capacitor.adjustable leading to junction 13 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20195	d2_C12_D1_P3	Does the circuit between junction 17 and junction 18 contain a diode ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20196	d2_C12_D1_P3	Can a triac be found between junction 17 and junction 18 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20197	d2_C12_D1_P3	Does junction 22 have a crossover leading to junction 27 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20198	d2_C12_D1_P3	Is there integrated_circuit in the connection between junction 22 and junction 27 ?	https://rahcode7.github.io/d2_C12_D1_P3.jpg
20199	d2_C156_D2_P3	Is a resistor placed in the line connecting junction 6 and junction 4 ?	https://rahcode7.github.io/d2_C156_D2_P3.jpg
20200	d2_C156_D2_P3	Is there a nor connecting junction 6 to junction 4 ?	https://rahcode7.github.io/d2_C156_D2_P3.jpg
20201	d2_C156_D2_P3	Is there a transistor.bjt interposed between junction 6 and junction 2 ?	https://rahcode7.github.io/d2_C156_D2_P3.jpg
20202	d2_C156_D2_P3	Does the circuit between junction 6 and junction 2 contain a voltage-dc ?	https://rahcode7.github.io/d2_C156_D2_P3.jpg
20203	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Is a resistor placed in the line connecting junction 9 and junction 3 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20204	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Is there a nor connecting junction 9 to junction 3 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20205	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Is there a resistor interposed between junction 2 and junction 4 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20206	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Does the circuit between junction 2 and junction 4 contain a vss ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20207	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Can we observe a resistor between junction 7 and junction 6 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20208	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Can a inductor be found between junction 7 and junction 6 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20209	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Does a resistor exist within the path from junction 8 to junction 5 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20210	d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239	Is there a diode interposed between junction 8 and junction 5 ?	https://rahcode7.github.io/d3_IMG_5765_jpg.rf.b84fe5775ab86d0a3e82714f07ac9239.jpg
20211	d2_C277_D2_P2	Is a lamp placed in the line connecting junction 5 and junction 3 ?	https://rahcode7.github.io/d2_C277_D2_P2.jpg
20212	d2_C277_D2_P2	Is there a nor connecting junction 5 to junction 3 ?	https://rahcode7.github.io/d2_C277_D2_P2.jpg
20213	d2_C277_D2_P2	Is there a lamp interposed between junction 2 and junction 1 ?	https://rahcode7.github.io/d2_C277_D2_P2.jpg
20214	d2_C277_D2_P2	Does the circuit between junction 2 and junction 1 contain a vss ?	https://rahcode7.github.io/d2_C277_D2_P2.jpg
20215	d2_C11_D2_P1	Is a resistor placed in the line connecting junction 1 and junction 2 ?	https://rahcode7.github.io/d2_C11_D2_P1.jpg
20216	d2_C11_D2_P1	Is there a nor connecting junction 1 to junction 2 ?	https://rahcode7.github.io/d2_C11_D2_P1.jpg
20217	d2_C39_D1_P2	Is a resistor placed in the line connecting junction 2 and junction 5 ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20218	d2_C39_D1_P2	Is there a nor connecting junction 2 to junction 5 ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20219	d2_C39_D1_P2	Is there a resistor interposed between junction 4 and junction 5 ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20220	d2_C39_D1_P2	Does the circuit between junction 4 and junction 5 contain a vss ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20221	d2_C39_D1_P2	Can we observe a transistor.fet between junction 7 and junction 6 ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20222	d2_C39_D1_P2	Can a inductor be found between junction 7 and junction 6 ?	https://rahcode7.github.io/d2_C39_D1_P2.jpg
20223	d2_C55_D2_P4	Is a capacitor-unpolarized placed in the line connecting junction 8 and junction 3 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20224	d2_C55_D2_P4	Is there a nor connecting junction 8 to junction 3 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20225	d2_C55_D2_P4	Is there a resistor interposed between junction 6 and junction 4 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20226	d2_C55_D2_P4	Does the circuit between junction 6 and junction 4 contain a vss ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20227	d2_C55_D2_P4	Can we observe a resistor between junction 7 and junction 2 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20228	d2_C55_D2_P4	Can a inductor be found between junction 7 and junction 2 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20229	d2_C55_D2_P4	Does a resistor exist within the path from junction 11 to junction 7 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20230	d2_C55_D2_P4	Is there a diode interposed between junction 11 and junction 7 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20231	d2_C55_D2_P4	Is there a resistor bridging the gap between junction 9 and junction 6 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20232	d2_C55_D2_P4	Does the circuit at junction 9 involve a not leading to junction 6 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20233	d2_C55_D2_P4	Does a transistor.fet exist between junction 5 and junction 7 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20234	d2_C55_D2_P4	Does a transistor occupy the space between junction 5 and junction 7 ?	https://rahcode7.github.io/d2_C55_D2_P4.jpg
20235	d2_C242_D2_P3	Is a resistor placed in the line connecting junction 5 and junction 10 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20236	d2_C242_D2_P3	Is there a nor connecting junction 5 to junction 10 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20237	d2_C242_D2_P3	Is there a gnd interposed between junction 20 and junction 24 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20238	d2_C242_D2_P3	Does the circuit between junction 20 and junction 24 contain a vss ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20239	d2_C242_D2_P3	Can we observe a crossover between junction 27 and junction 26 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20240	d2_C242_D2_P3	Can a integrated_circuit be found between junction 27 and junction 26 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20241	d2_C242_D2_P3	Does a capacitor-unpolarized exist within the path from junction 20 to junction 1 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20242	d2_C242_D2_P3	Is there a diode interposed between junction 20 and junction 1 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20243	d2_C242_D2_P3	Is there a capacitor.polarized bridging the gap between junction 3 and junction 19 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20244	d2_C242_D2_P3	Does the circuit at junction 3 involve a not leading to junction 19 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20245	d2_C242_D2_P3	Does a diode exist between junction 15 and junction 21 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20246	d2_C242_D2_P3	Does a triac occupy the space between junction 15 and junction 21 ?	https://rahcode7.github.io/d2_C242_D2_P3.jpg
20247	d2_C275_D1_P4	Is a resistor placed in the line connecting junction 53 and junction 15 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20248	d2_C275_D1_P4	Is there a nor connecting junction 53 to junction 15 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20249	d2_C275_D1_P4	Is there a resistor interposed between junction 6 and junction 16 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20250	d2_C275_D1_P4	Does the circuit between junction 6 and junction 16 contain a vss ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20251	d2_C275_D1_P4	Can we observe a resistor between junction 47 and junction 49 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20252	d2_C275_D1_P4	Can a inductor be found between junction 47 and junction 49 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20253	d2_C275_D1_P4	Does a resistor exist within the path from junction 18 to junction 35 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20254	d2_C275_D1_P4	Is there a diode interposed between junction 18 and junction 35 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20255	d2_C275_D1_P4	Is there a resistor bridging the gap between junction 2 and junction 48 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20256	d2_C275_D1_P4	Does the circuit at junction 2 involve a not leading to junction 48 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20257	d2_C275_D1_P4	Does a resistor exist between junction 34 and junction 26 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20258	d2_C275_D1_P4	Does a triac occupy the space between junction 34 and junction 26 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20259	d2_C275_D1_P4	Can we observe a transistor.bjt between junction 56 and junction 10 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20260	d2_C275_D1_P4	Is a nor part of the circuit between junction 56 and junction 10 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20261	d2_C275_D1_P4	Is there a resistor linking junction 52 to junction 33 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20262	d2_C275_D1_P4	Is there a operational_amplifier.schmitt_trigger in the path from junction 52 to junction 33 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20263	d2_C275_D1_P4	Can we observe a resistor between junction 25 and junction 22 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20264	d2_C275_D1_P4	Is a acv located along the path from junction 25 to junction 22 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20265	d2_C275_D1_P4	Is there a capacitor-unpolarized that separates junction 26 from junction 9 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20266	d2_C275_D1_P4	Is a and present in the pathway from junction 26 to junction 9 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20267	d2_C275_D1_P4	Does junction 2 have a transistor.bjt leading to junction 41 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20268	d2_C275_D1_P4	Is there a single-cell-battery that separates junction 2 from junction 41 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20269	d2_C275_D1_P4	Can you confirm the existence of a capacitor-unpolarized between junction 33 and junction 24 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20270	d2_C275_D1_P4	Does the circuit at junction 33 involve a capacitor.adjustable leading to junction 24 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20271	d2_C275_D1_P4	Does the circuit between junction 49 and junction 15 contain a operational_amplifier ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20272	d2_C275_D1_P4	Can a triac be found between junction 49 and junction 15 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20273	d2_C275_D1_P4	Does junction 20 have a gnd leading to junction 45 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20274	d2_C275_D1_P4	Is there integrated_circuit in the connection between junction 20 and junction 45 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20275	d2_C275_D1_P4	Does a resistor occupy the space between junction 8 and junction 64 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20276	d2_C275_D1_P4	Is there any resistance between junction 8 and junction 64 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20277	d2_C275_D1_P4	Can you confirm the presence of a gnd between junction 65 and junction 40 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20278	d2_C275_D1_P4	Is a inductor.ferrite present in the pathway from junction 65 to junction 40 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20279	d2_C275_D1_P4	Does junction 33 connect to junction 17 through a capacitor-unpolarized ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20280	d2_C275_D1_P4	Does the circuit between junction 33 and junction 17 contain a xnor ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20281	d2_C275_D1_P4	Is there a resistor interposed between junction 6 and junction 28 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20282	d2_C275_D1_P4	Is a block located along the path from junction 6 to junction 28 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20283	d2_C275_D1_P4	Is there a capacitor-unpolarized connecting junction 27 to junction 54 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20284	d2_C275_D1_P4	Is there any resistance present between junction 27 and junction 54 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20285	d2_C275_D1_P4	Does a resistor.adjustable occupy the space between junction 20 and junction 53 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20286	d2_C275_D1_P4	Is there a arr linking junction 20 to junction 53 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20287	d2_C275_D1_P4	Is there capacitor-unpolarized in the path between junction 35 and junction 51 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20288	d2_C275_D1_P4	Is a diode.light_emitting placed in the line connecting junction 35 and junction 51 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20289	d2_C275_D1_P4	Is there a capacitor.polarized bridging the gap between junction 22 and junction 59 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20290	d2_C275_D1_P4	Is there a capacitor in the path from junction 22 to junction 59 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20291	d2_C275_D1_P4	Is there a capacitor-unpolarized present from junction 6 to junction 28 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20292	d2_C275_D1_P4	Does a varistor exist within the path from junction 6 to junction 28 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20293	d2_C275_D1_P4	Does junction 36 have a resistor.adjustable leading to junction 54 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20294	d2_C275_D1_P4	Is a current-source situated between junction 36 and junction 54 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20295	d2_C275_D1_P4	Is a resistor.adjustable present in the pathway from junction 65 to junction 50 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20296	d2_C275_D1_P4	Can we observe a gnd between junction 65 and junction 50 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20297	d2_C275_D1_P4	Is there any resistance between junction 4 and junction 8 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20298	d2_C275_D1_P4	Does the circuit between junction 4 and junction 8 contain a probe.voltage ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20299	d2_C275_D1_P4	Is a diode placed in the line connecting junction 26 and junction 4 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20300	d2_C275_D1_P4	Is there diode.light_emitting in the path between junction 26 and junction 4 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20301	d2_C275_D1_P4	Does junction 14 have a resistor leading to junction 48 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20302	d2_C275_D1_P4	Can you confirm the presence of a inductor.coupled between junction 14 and junction 48 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20303	d2_C275_D1_P4	Is there a resistor.adjustable in the path from junction 27 to junction 9 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20304	d2_C275_D1_P4	Does a junction exist within the path from junction 27 to junction 9 ?	https://rahcode7.github.io/d2_C275_D1_P4.jpg
20305	d2_C132_D2_P3	Is a capacitor-unpolarized placed in the line connecting junction 9 and junction 2 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20306	d2_C132_D2_P3	Is there a nor connecting junction 9 to junction 2 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20307	d2_C132_D2_P3	Is there a capacitor-unpolarized interposed between junction 3 and junction 4 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20308	d2_C132_D2_P3	Does the circuit between junction 3 and junction 4 contain a voltage-dc ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20309	d2_C132_D2_P3	Can we observe a resistor.adjustable between junction 5 and junction 10 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20310	d2_C132_D2_P3	Can a inductor be found between junction 5 and junction 10 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20311	d2_C132_D2_P3	Does a resistor exist within the path from junction 10 to junction 7 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20312	d2_C132_D2_P3	Is there a diode interposed between junction 10 and junction 7 ?	https://rahcode7.github.io/d2_C132_D2_P3.jpg
20313	d2_C263_D2_P2	Is a crossover placed in the line connecting junction 36 and junction 37 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20314	d2_C263_D2_P2	Is there a nor connecting junction 36 to junction 37 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20315	d2_C263_D2_P2	Is there a crossover interposed between junction 19 and junction 24 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20316	d2_C263_D2_P2	Does the circuit between junction 19 and junction 24 contain a vss ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20317	d2_C263_D2_P2	Can we observe a diode between junction 4 and junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20318	d2_C263_D2_P2	Can a integrated_circuit be found between junction 4 and junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20319	d2_C263_D2_P2	Does a capacitor-unpolarized exist within the path from junction 35 to junction 14 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20320	d2_C263_D2_P2	Is there a diode interposed between junction 35 and junction 14 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20321	d2_C263_D2_P2	Is there a integrated_circuit bridging the gap between junction 19 and junction 9 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20322	d2_C263_D2_P2	Does the circuit at junction 19 involve a not leading to junction 9 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20323	d2_C263_D2_P2	Does a crossover exist between junction 2 and junction 6 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20324	d2_C263_D2_P2	Does a triac occupy the space between junction 2 and junction 6 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20325	d2_C263_D2_P2	Can we observe a diode.light_emitting between junction 34 and junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20326	d2_C263_D2_P2	Is a nor part of the circuit between junction 34 and junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20327	d2_C263_D2_P2	Is there a diode.light_emitting linking junction 2 to junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20328	d2_C263_D2_P2	Is there a operational_amplifier.schmitt_trigger in the path from junction 2 to junction 1 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20329	d2_C263_D2_P2	Can we observe a inductor between junction 29 and junction 30 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20330	d2_C263_D2_P2	Is a acv located along the path from junction 29 to junction 30 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20331	d2_C263_D2_P2	Is there a switch that separates junction 28 from junction 30 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20332	d2_C263_D2_P2	Is a and present in the pathway from junction 28 to junction 30 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20333	d2_C263_D2_P2	Does junction 14 have a gnd leading to junction 24 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20334	d2_C263_D2_P2	Is there a socket that separates junction 14 from junction 24 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20335	d2_C263_D2_P2	Can you confirm the existence of a transistor.photo between junction 38 and junction 21 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20336	d2_C263_D2_P2	Does the circuit at junction 38 involve a capacitor.polarized leading to junction 21 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20337	d2_C263_D2_P2	Does the circuit between junction 19 and junction 24 contain a integrated_circuit.voltage_regulator ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20338	d2_C263_D2_P2	Can a transistor be found between junction 19 and junction 24 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20339	d2_C263_D2_P2	Does junction 24 have a crossover leading to junction 27 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20340	d2_C263_D2_P2	Is there integrated_circuit in the connection between junction 24 and junction 27 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20341	d2_C263_D2_P2	Does a crossover occupy the space between junction 24 and junction 9 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
20342	d2_C263_D2_P2	Is there any resistance between junction 24 and junction 9 ?	https://rahcode7.github.io/d2_C263_D2_P2.jpg
